"PlayerName","season","week","WK3_FPpG","WK3_NOTDFPpG","WK3_WOPR","WK3_Targets","DKSalary","XTD_Diff","NWFP","NW_DKValue","NW_DKSalary","SQWK3_FPpG","SQWK3_NOTDFPpG"
"Jerricho Cotchery",2015,11,7.83333333333333,7.83333333333333,0.355317408376963,5,3000,-0.590820063500948,12.3,3.96774193548387,3100,2.79880927062444,2.79880927062444
"Jerricho Cotchery",2015,12,8.2,8.2,0.384644720995584,5,3100,-0.186312815541522,11.6,3.625,3200,2.86356421265527,2.86356421265527
"Jerricho Cotchery",2015,13,11.2,9.2,0.317264150943396,5,3200,-0.922989012069018,3,0.9375,3200,3.3466401061363,3.03315017762062
"Jerricho Cotchery",2015,14,8.96666666666667,6.96666666666667,0.226458333333333,3.66666666666667,3200,-1.36190083182565,8.7,2.9,3000,2.99443929086343,2.63944438597722
"Jerricho Cotchery",2015,15,7.76666666666667,5.76666666666667,0.171350714864813,3.66666666666667,3000,-0.992983026305574,8,2.66666666666667,3000,2.78687399547713,2.40138848724372
"Jerricho Cotchery",2015,16,6.56666666666667,6.56666666666667,0.214953504337515,4.33333333333333,3000,-0.747792058582387,13.2,4.4,3000,2.56255081250434,2.56255081250434
"Larry Fitzgerald",2015,1,7.35,7.35,0.550977653631285,4,5500,-1.00980853275823,37.2,6.88888888888889,5400,2.71108834234519,2.71108834234519
"Larry Fitzgerald",2015,2,51.9,33.9,0.689068650150498,17,5400,-4.85439653104497,34.4,5.93103448275862,5800,7.20416546173115,5.82237065120386
"Larry Fitzgerald",2015,3,43.15,28.15,0.703361725262776,14,5800,-5.75727415928667,16.9,2.6,6500,6.568865959966,5.30565735795292
"Larry Fitzgerald",2015,4,29.5,19.5,0.632675132256059,9.66666666666667,6500,-5.21972995383192,16.8,2.47058823529412,6800,5.43139024560011,4.41588043316392
"Larry Fitzgerald",2015,5,22.7,16.7,0.591134917977904,9,6800,-2.80318640403136,17.3,2.47142857142857,7000,4.76445169982864,4.08656334834051
"Larry Fitzgerald",2015,6,17,15,0.468125402493999,8.66666666666667,7000,-1.98104023156709,6.9,0.932432432432432,7400,4.12310562561766,3.87298334620742
"Larry Fitzgerald",2015,7,13.6666666666667,11.6666666666667,0.454435041288403,7.33333333333333,7400,-1.78674607079342,23.4,3.03896103896104,7700,3.69684550213647,3.41565025531987
"Larry Fitzgerald",2015,8,15.8666666666667,13.8666666666667,0.454165757311218,8.66666666666667,7700,-3.71695085173029,23,3.10810810810811,7400,3.98329846567724,3.72379734500505
"Larry Fitzgerald",2015,10,17.7666666666667,15.7666666666667,0.53516,10,7400,-3.23397943669633,17,2.36111111111111,7200,4.21505239192429,3.9707262140151
"Larry Fitzgerald",2015,11,21.1333333333333,19.1333333333333,0.641437634695014,12.6666666666667,7200,-2.18281561695788,16.6,2.24324324324324,7400,4.59710053548248,4.37416658728647
"Larry Fitzgerald",2015,12,18.8666666666667,18.8666666666667,0.668359898798229,13.6666666666667,7400,-0.143709897050593,13.5,1.82432432432432,7400,4.34357763446985,4.34357763446985
"Larry Fitzgerald",2015,13,15.7,15.7,0.632610521662246,12.6666666666667,7400,0.653940941086042,9.1,1.22972972972973,7400,3.96232255123179,3.96232255123179
"Larry Fitzgerald",2015,14,13.0666666666667,13.0666666666667,0.498520906350511,10.3333333333333,7400,-0.137004129266105,7.3,1,7300,3.61478445646026,3.61478445646026
"Larry Fitzgerald",2015,15,9.96666666666667,9.96666666666667,0.366940314283701,7.33333333333333,7300,0.118366899603315,12.9,1.8169014084507,7100,3.15700279801375,3.15700279801375
"Larry Fitzgerald",2015,16,9.76666666666667,7.76666666666667,0.30509277536518,5.33333333333333,7100,-0.857338491040841,17.5,2.65151515151515,6600,3.12516666222246,2.78687399547713
"Larry Fitzgerald",2016,1,14.05,8.05,0.546236559139785,5,6300,-1.80317480189604,19.1,2.984375,6400,3.74833296279826,2.83725219182222
"Larry Fitzgerald",2016,2,47.2,29.2,0.596671105193076,20,6400,-1.97442681914815,13,1.88405797101449,6900,6.87022561492707,5.40370243444252
"Larry Fitzgerald",2016,3,30.1,21.1,0.517893870835047,16,6900,-2.39740172833046,11.3,1.56944444444444,7200,5.48634668973808,4.59347363114234
"Larry Fitzgerald",2016,4,14.4666666666667,12.4666666666667,0.444355165771064,9.66666666666667,7200,-0.252221372793384,26.1,3.625,7200,3.80350715349224,3.53081671383076
"Larry Fitzgerald",2016,5,16.8,12.8,0.416180411809565,9,7200,-2.04749566956294,10.9,1.41558441558442,7700,4.09878030638384,3.57770876399966
"Larry Fitzgerald",2016,6,16.1,12.1,0.460064282844516,8,7700,-2.35998370611222,16,2.25352112676056,7100,4.01248052954778,3.47850542618522
"Larry Fitzgerald",2016,7,17.6666666666667,13.6666666666667,0.557933135004958,10.3333333333333,7100,-4.06486676990828,17.4,2.32,7500,4.20317340430616,3.69684550213647
"Larry Fitzgerald",2016,8,14.7666666666667,14.7666666666667,0.507912979255478,11.3333333333333,7500,-2.41683570880787,25.2,3.31578947368421,7600,3.84274207652123,3.84274207652123
"Larry Fitzgerald",2016,10,19.5333333333333,19.5333333333333,0.567064211737629,14.3333333333333,7600,-3.3282171905107,12.3,1.73239436619718,7100,4.41965307839126,4.41965307839126
"Larry Fitzgerald",2016,11,18.3,18.3,0.521854099685367,12,7100,-2.17163124332369,9.3,1.32857142857143,7000,4.27784992724149,4.27784992724149
"Larry Fitzgerald",2016,12,15.6,15.6,0.450492415666742,9.66666666666667,7000,-1.33469667308003,17.8,2.50704225352113,7100,3.9496835316263,3.9496835316263
"Larry Fitzgerald",2016,13,13.1333333333333,13.1333333333333,0.336941171525842,7.33333333333333,7100,-1.22540635481766,4.2,0.591549295774648,7100,3.62399411331384,3.62399411331384
"Larry Fitzgerald",2016,14,10.4333333333333,10.4333333333333,0.382670795525469,8,7100,-1.01931429327382,12.7,1.81428571428571,7000,3.23006707876684,3.23006707876684
"Larry Fitzgerald",2016,15,11.5666666666667,11.5666666666667,0.45837037037037,9.66666666666667,7000,-1.37104619405313,7.1,1.16393442622951,6100,3.40098025084926,3.40098025084926
"Larry Fitzgerald",2016,16,8,8,0.414084911072863,7.33333333333333,6100,-0.928344048852548,15.3,2.55,6000,2.82842712474619,2.82842712474619
"Larry Fitzgerald",2017,1,6.7,6.7,0.62146250961582,6.5,5900,-0.123323508691123,5.1,0.784615384615385,6500,2.58843582110896,2.58843582110896
"Larry Fitzgerald",2017,2,18.5,18.5,0.459580300228857,19,6500,0.508588686144321,33.9,5.296875,6400,4.30116263352131,4.30116263352131
"Larry Fitzgerald",2017,3,26.2,23.2,0.53192516018603,17,6400,-2.90302945394501,13.2,2.16393442622951,6100,5.11859355682789,4.81663783151692
"Larry Fitzgerald",2017,4,17.4,13.4,0.391012144875639,9.33333333333333,6100,-3.79723034091602,11.1,1.63235294117647,6800,4.17133072292284,3.66060104354463
"Larry Fitzgerald",2017,5,19.4,15.4,0.427248376496971,10.6666666666667,6800,-3.39961485655972,29.8,4.38235294117647,6800,4.40454310910905,3.92428337406972
"Larry Fitzgerald",2017,6,18.0333333333333,14.0333333333333,0.446737805315319,9.33333333333333,6800,-2.03703384191387,5.9,0.808219178082192,7300,4.24656724111762,3.74610909255635
"Larry Fitzgerald",2017,7,15.6,13.6,0.457128190085069,8,7300,-0.932412622453365,12,2.03389830508475,5900,3.9496835316263,3.68781778291716
"Larry Fitzgerald",2017,9,15.9,13.9,0.539712117971237,7.66666666666667,5900,-1.8202018568272,21.3,3.94444444444444,5400,3.98748040747538,3.72827037646145
"Larry Fitzgerald",2017,10,13.0666666666667,13.0666666666667,0.500188596491228,8.66666666666667,5400,-0.597753188342786,24.1,3.49275362318841,6900,3.61478445646026,3.61478445646026
"Larry Fitzgerald",2017,11,19.1333333333333,17.1333333333333,0.626127350176263,11,6900,-1.71905698569742,4.2,0.75,5600,4.37416658728647,4.13924308700677
"Larry Fitzgerald",2017,12,16.5333333333333,14.5333333333333,0.565332068311195,10.6666666666667,5600,-1.70898044250772,25.8,4.3,6000,4.06612018186051,3.81226092146555
