"PlayerName","season","week","WK3_FPpG","WK3_NOTDFPpG","RBOPR_3","WK3_Targets","DKSalary","XTD_Diff","NWFP","NW_DKValue","NW_DKSalary","LCBM_Pred","Model_Pred","Pred_Diff_Group","SQWK3_FPpG","SQWK3_NOTDFPpG"
"Chris Johnson",2014,10,6.86666666666667,6.86666666666667,0.13046130627782,2,4100,-0.169018387247931,9.2,2.875,3200,2.31917495192024,5.75569275861218,"Nothing Special",2.62043253427114,2.62043253427114
"Chris Johnson",2014,12,8.6,8.6,0.186326749919265,2.66666666666667,3200,-0.905706353432606,10.5,3.38709677419355,3100,2.75005356083229,7.04679778803958,"Nothing Special",2.93257565972304,2.93257565972304
"Chris Johnson",2014,13,8.06666666666667,8.06666666666667,0.141622029133657,1.66666666666667,3100,-1.31455039571486,8.6,2.52941176470588,3400,2.41849362475872,6.04248893073847,"Nothing Special",2.84018778721877,2.84018778721877
"Chris Johnson",2014,14,9.43333333333333,9.43333333333333,0.159439799598486,2,3400,-1.69084925438291,5.5,1.52777777777778,3600,2.50944799818314,7.17211500275721,"Nothing Special",3.07137319994385,3.07137319994385
"Chris Johnson",2014,15,8.2,8.2,0.119823840607534,1,3600,-1.2398107545187,4.3,1.13157894736842,3800,2.15781793425767,7.31796974190474,"Nothing Special",2.86356421265527,2.86356421265527
"Chris Johnson",2014,16,6.13333333333333,6.13333333333333,0.124080153451859,1.33333333333333,3800,-0.909210813427481,2.7,0.794117647058824,3400,2.21156949231198,5.70715273429021,"Nothing Special",2.47655674946756,2.47655674946756
"Chris Johnson",2014,17,4.16666666666667,4.16666666666667,0.119706677069318,1.33333333333333,3400,-0.649925150583731,NA,NA,NA,2.20231938449087,NA,"Nothing Special",2.04124145231932,2.04124145231932
"Chris Johnson",2015,1,3.7,3.7,0.119503327787022,1,3200,-0.046522271832294,7.2,1.89473684210526,3800,2.267915636629,6.8782272176728,"Nothing Special",1.92353840616713,1.92353840616713
"Chris Johnson",2015,2,5.45,5.45,0.158071334545227,1,3800,-0.288291655544786,28,7,4000,2.47435962046508,7.31183838568828,"Nothing Special",2.33452350598575,2.33452350598575
"Chris Johnson",2015,3,12.9666666666667,8.96666666666667,0.304602948477465,1.33333333333333,4000,-2.62073102855749,12.4,2.75555555555556,4500,3.29417185941547,10.0295474890372,"Nothing Special",3.60092580688171,2.99443929086343
"Chris Johnson",2015,4,15.8666666666667,11.8666666666667,0.375360316447984,2,4500,-2.99766214938553,10.3,2.34090909090909,4400,3.68080420345977,12.8634864292823,"Nothing Special",3.98329846567724,3.44480284873702
"Chris Johnson",2015,5,16.9,12.9,0.311512285708462,1.66666666666667,4400,-3.71216452158414,5.5,1.19565217391304,4600,3.28415646478877,11.9420457741602,"Nothing Special",4.11096095821889,3.59165699921359
"Chris Johnson",2015,6,9.4,9.4,0.267458673023192,1.33333333333333,4600,-1.61098107223684,18.2,4.23255813953488,4300,2.99195146688938,9.51089367777223,"Nothing Special",3.06594194335118,3.06594194335118
"Chris Johnson",2015,7,11.3333333333333,9.33333333333333,0.246304888148772,0.333333333333333,4300,-3.00599683812189,10.9,2.3695652173913,4600,2.79560465054737,10.9214720516194,"Nothing Special",3.36650164612069,3.05505046330389
"Chris Johnson",2015,8,11.5333333333333,9.53333333333333,0.31669093264534,0.666666666666667,4600,-2.61129690336836,5.8,1.26086956521739,4600,3.21311591403701,10.8344894773546,"Nothing Special",3.39607616718667,3.08760964717584
"Chris Johnson",2015,10,11.6333333333333,9.63333333333333,0.322130952895575,1,4600,-1.87481282744972,7.5,1.59574468085106,4700,3.27366271149177,11.5021219592433,"Nothing Special",3.41076726460973,3.10376115919594
"Chris Johnson",2015,11,8.06666666666667,8.06666666666667,0.336160671168963,1.66666666666667,4700,-0.528448801309697,1.7,0.369565217391304,4600,3.41559068225169,12.6728457399067,"LCB",2.84018778721877,2.84018778721877
"Chris Johnson",2016,1,0.2,0.2,0.0125279810684079,0,3700,0.220765459957932,11.4,3.08108108108108,3700,1.44836585636643,4.7610699053766,"Nothing Special",0.447213595499958,0.447213595499958
"Chris Johnson",2016,2,5.8,2.8,0.128478145206703,0,3700,-0.927009772990169,0.5,0.142857142857143,3500,2.09685715730345,6.84856443818462,"Nothing Special",2.40831891575846,1.67332005306815
"Chris Johnson",2016,3,4.03333333333333,2.03333333333333,0.0954831647226013,0,3500,-0.952072222013213,3.4,1,3400,1.91232134420183,5.31830588432652,"Nothing Special",2.00831604418561,1.42594997574716
"Chris Johnson",2017,2,2.2,2.2,0.0900066445182724,0,NA,-0.470063829451809,3.1,NA,NA,1.88169201531466,NA,"Nothing Special",1.48323969741913,1.48323969741913
"Chris Johnson",2017,3,NA,NA,NA,NA,4200,NA,9.3,2.21428571428571,4200,NA,NA,"Nothing Special",NA,NA
"Chris Johnson",2017,4,5.6,5.6,0.147624096797197,1.66666666666667,4200,-0.359614736008207,3.9,1,3900,2.34126049075603,7.06292763111881,"Nothing Special",2.36643191323985,2.36643191323985
"Matt Forte",2011,1,26.8,20.8,0.317113113113113,6,NA,-5.68684210744331,26.6,NA,NA,3.90664710833333,NA,"Nothing Special",5.17687164221791,4.56070170039655
"Matt Forte",2011,2,26.7,23.7,0.60674934778246,10,NA,-3.05682719915124,15.2,NA,NA,5.71782579930907,NA,"Nothing Special",5.16720427310553,4.86826457785523
"Matt Forte",2011,3,22.8666666666667,20.8666666666667,0.600769827333919,9.33333333333333,NA,-2.73194161557589,32.8,NA,NA,5.65201375225763,NA,"Nothing Special",4.78191035744781,4.56800467016691
"Matt Forte",2011,4,24.8666666666667,22.8666666666667,0.57337324137209,9,NA,-3.29967858466784,19.1,NA,NA,5.5673303243807,NA,"Nothing Special",4.98664884132286,4.78191035744781
"Matt Forte",2011,5,22.3666666666667,20.3666666666667,0.508967063213124,6.66666666666667,NA,-3.69694066633846,18.3,NA,NA,5.06584744691379,NA,"Nothing Special",4.72934103936972,4.51294434562035
"Matt Forte",2011,6,23.4,21.4,0.461994596938962,6.33333333333333,NA,-3.95845925398556,26.3,NA,NA,4.76754140032104,NA,"Nothing Special",4.83735464897913,4.62601340248815
"Matt Forte",2011,7,21.2333333333333,19.2333333333333,0.402586667432701,6,NA,-3.17185271894047,18,NA,NA,4.27912208559339,NA,"Nothing Special",4.60796412023068,4.38558243946381
"Matt Forte",2011,9,20.8666666666667,18.8666666666667,0.436767833670089,5.33333333333333,NA,-4.07367405742481,13.7,NA,NA,4.40066103357797,NA,"Nothing Special",4.56800467016691,4.34357763446985
"Matt Forte",2011,10,19.3333333333333,15.3333333333333,0.457469209296068,4.66666666666667,NA,-4.57821033677425,12.3,NA,NA,4.56164513368573,NA,"Nothing Special",4.39696865275764,3.91578004149024
"Matt Forte",2011,11,14.6666666666667,12.6666666666667,0.450645793483556,5,NA,-2.30737506193574,14.4,NA,NA,4.59612092138355,NA,"Nothing Special",3.82970843102535,3.55902608401044
"Matt Forte",2011,12,13.4666666666667,11.4666666666667,0.463539066095515,6.66666666666667,NA,-1.18358089248516,1.2,NA,NA,4.8861361119461,NA,"Nothing Special",3.66969571853944,3.38624669312008
"Matt Forte",2012,1,21,15,0.34352432486987,6,NA,-2.1782984096936,12,NA,NA,3.86919130379968,NA,"Nothing Special",4.58257569495584,3.87298334620742
"Matt Forte",2012,2,16.5,13.5,0.319978483212084,5.5,NA,-1.43320751928902,5.9,NA,NA,3.74560656907169,NA,"Nothing Special",4.06201920231798,3.67423461417477
"Matt Forte",2012,4,12.9666666666667,10.9666666666667,0.302726962181342,4,NA,-1.65133347878336,14.7,NA,NA,3.52548380534792,NA,"Nothing Special",3.60092580688171,3.31159578853861
"Matt Forte",2012,5,10.8666666666667,10.8666666666667,0.321512437810945,3.33333333333333,NA,-1.0676748511859,13,NA,NA,3.56470939713501,NA,"Nothing Special",3.29646275068696,3.29646275068696
"Matt Forte",2012,7,11.2,11.2,0.340597937341168,3.33333333333333,NA,-2.04354619322568,20.4,NA,NA,3.65779230546444,NA,"Nothing Special",3.3466401061363,3.3466401061363
"Matt Forte",2012,8,16.0333333333333,14.0333333333333,0.295827541827542,4.66666666666667,NA,-3.00061635043766,22.8,NA,NA,3.53309619172779,NA,"Nothing Special",4.0041644987854,3.74610909255635
"Matt Forte",2012,9,18.7333333333333,14.7333333333333,0.308583753067287,4,NA,-3.91717788219266,5.6,NA,NA,3.56359384474146,NA,"Nothing Special",4.32820209016785,3.83840244546261
"Matt Forte",2012,10,16.2666666666667,12.2666666666667,0.328851304818009,4,NA,-3.23907033451402,9.7,NA,NA,3.76192410344563,NA,"Nothing Special",4.03319558993445,3.50238014308365
"Matt Forte",2012,11,12.7,10.7,0.327905239389184,3.66666666666667,NA,-1.87144956658603,6.6,NA,NA,3.74597626296936,NA,"Nothing Special",3.56370593624109,3.27108544675923
"Matt Forte",2012,12,7.3,7.3,0.323720644446826,3.66666666666667,NA,-0.450890227314286,18.6,NA,NA,3.72177661850443,NA,"Nothing Special",2.70185121722126,2.70185121722126
"Matt Forte",2012,13,11.6333333333333,9.63333333333333,0.239591345597593,3,NA,-1.01874209910124,17.9,NA,NA,3.12871531561868,NA,"Nothing Special",3.41076726460973,3.10376115919594
"Matt Forte",2012,14,14.3666666666667,12.3666666666667,0.236110245234007,4,NA,-1.97402803570274,18.3,NA,NA,3.08877300177758,NA,"Nothing Special",3.79033859525329,3.51662717197412
"Matt Forte",2012,15,18.2666666666667,16.2666666666667,0.551061723542636,6,NA,-2.02646616535771,16.5,NA,NA,5.16213582589992,NA,"Nothing Special",4.27395211328656,4.03319558993445
"Matt Forte",2012,16,17.5666666666667,15.5666666666667,0.436175682610316,5.33333333333333,NA,-2.90964227555284,20.4,NA,NA,4.42655660024804,NA,"Nothing Special",4.19126074906664,3.94546152771341
"Matt Forte",2012,17,18.4,14.4,0.43018627168528,3.66666666666667,NA,-2.94006275500017,NA,NA,NA,4.34225446558636,NA,"Nothing Special",4.28952211790544,3.79473319220206
"Matt Forte",2013,1,19.1,13.1,0.555566652980963,6,NA,-1.75826044203678,26.1,NA,NA,5.37392517304886,NA,"Nothing Special",4.37035467668243,3.61939221417077
"Matt Forte",2013,2,22.6,19.6,0.610155397569707,8,NA,-3.18207403782814,21.1,NA,NA,5.74478376576247,NA,"Nothing Special",4.75394572960189,4.42718872423573
"Matt Forte",2013,3,22.1,18.1,0.490145793198724,6.66666666666667,NA,-4.01665456399399,22.7,NA,NA,4.93078770771186,NA,"Nothing Special",4.70106370941726,4.25440947723653
"Matt Forte",2013,4,23.3,19.3,0.441029116296492,6.66666666666667,NA,-4.83682440493658,13.5,NA,NA,4.47864536961199,NA,"Nothing Special",4.82700735445887,4.39317652729776
"Matt Forte",2013,5,19.1,15.1,0.350076034626392,5.33333333333333,NA,-4.17391961873163,17.1,NA,NA,3.83128940352376,NA,"Nothing Special",4.37035467668243,3.88587184554509
"Matt Forte",2013,6,17.7666666666667,15.7666666666667,0.520921248558146,6,NA,-3.30481770303828,30.9,NA,NA,4.82788999204426,NA,"Nothing Special",4.21505239192429,3.9707262140151
"Matt Forte",2013,7,20.5,14.5,0.51420870670723,5,NA,-4.69615807193958,28.9,NA,NA,4.79012534119668,NA,"Nothing Special",4.52769256906871,3.80788655293195
"Matt Forte",2013,9,25.6333333333333,17.6333333333333,0.497757758233632,5.66666666666667,NA,-5.85970309295872,8.9,NA,NA,4.73411008790676,NA,"Nothing Special",5.06293722391788,4.19920627420627
"Matt Forte",2013,10,22.9,14.9,0.489294386836084,6,NA,-5.47949584089642,23.5,NA,NA,4.63740403434831,NA,"Nothing Special",4.78539444560216,3.86005181312376
"Matt Forte",2013,11,20.4333333333333,16.4333333333333,0.500998011300862,7,NA,-3.68683342989389,18.7,NA,NA,4.76998226127954,NA,"Nothing Special",4.52032447212955,4.05380479714223
"Matt Forte",2013,12,17.0333333333333,15.0333333333333,0.410261561228265,7.33333333333333,NA,-2.68051015562441,17.1,NA,NA,4.26250735611422,NA,"Nothing Special",4.127145906475,3.87728427295876
"Matt Forte",2013,13,19.7666666666667,17.7666666666667,0.368587064280629,5.66666666666667,NA,-3.12073151666272,30.5,NA,NA,3.98151096760902,NA,"Nothing Special",4.44597195972564,4.21505239192429
"Matt Forte",2013,14,22.1,20.1,0.402781497346589,6.66666666666667,NA,-3.09913418492563,14.1,NA,NA,4.21876283465881,NA,"Nothing Special",4.70106370941726,4.48330235429198
"Matt Forte",2013,15,20.5666666666667,18.5666666666667,0.456815230961298,4.66666666666667,NA,-2.61623510281844,9.4,NA,NA,4.39681143037185,NA,"Nothing Special",4.53504869507116,4.3089055068157
"Matt Forte",2013,16,18,16,0.460030892065278,5.66666666666667,NA,-2.29658195536858,37.7,NA,NA,4.46023630925983,NA,"Nothing Special",4.24264068711928,4
"Matt Forte",2013,17,20.4,14.4,0.491605363410025,4,NA,-3.59006155192195,NA,NA,NA,4.55256164890009,NA,"Nothing Special",4.51663591625449,3.79473319220206
"Matt Forte",2014,1,24.9,24.9,0.404653594771242,9,8300,-2.4000244285331,8.6,1.075,8000,4.36056523104699,17.3462619869053,"HCB",4.98998997994986,4.98998997994986
"Matt Forte",2014,2,16.75,16.75,0.604265780730897,8.5,8000,-1.97664452797445,13.6,1.78947368421053,7600,5.4769066289813,20.4656684126827,"HCB",4.09267638593623,4.09267638593623
"Matt Forte",2014,3,15.7,15.7,0.576014925373134,8,7600,-1.23858195410401,22.1,2.83333333333333,7800,5.2808337583423,22.5060930628264,"HCB",3.96232255123179,3.96232255123179
"Matt Forte",2014,4,14.7666666666667,14.7666666666667,0.546132627318456,7,7800,-1.12316445512264,34.6,4.43589743589744,7800,5.07054949122888,20.2368308598707,"HCB",3.84274207652123,3.84274207652123
"Matt Forte",2014,5,23.4333333333333,21.4333333333333,0.581769957017099,8.33333333333333,7800,-3.76246176596135,37.7,4.28409090909091,8800,5.3931221774843,23.9390787676315,"HCB",4.84079883214882,4.62961481479111
"Matt Forte",2014,6,31.4666666666667,25.4666666666667,0.646207489069836,10.3333333333333,8800,-6.72736399744355,28.9,3.07446808510638,9400,5.99577796202594,24.2919582166886,"HCB",5.60951572479004,5.04645089807348
"Matt Forte",2014,7,33.7333333333333,23.7333333333333,0.671348380162751,10.6666666666667,9400,-7.91640646598478,28.8,3.27272727272727,8800,6.19414525005221,24.0512733677167,"HCB",5.80804040389987,4.87168690838536
"Matt Forte",2014,8,31.8,21.8,0.632909138245249,9.33333333333333,8800,-6.43937347740467,11.1,1.11,10000,5.87028230239926,24.7481902354436,"HCB",5.63914887194867,4.6690470119715
"Matt Forte",2014,10,22.9333333333333,16.9333333333333,0.573354973909763,7.33333333333333,10000,-3.66558943258569,23.5,2.32673267326733,10100,5.29589438422239,24.0237633898406,"HCB",4.78887599895146,4.11501316320292
"Matt Forte",2014,11,21.1333333333333,19.1333333333333,0.523079098621639,7,10100,-3.41247709211667,28.2,2.96842105263158,9500,4.90347650422292,22.0579855129929,"HCB",4.59710053548248,4.37416658728647
"Matt Forte",2014,12,20.9333333333333,16.9333333333333,0.54148961705365,6.33333333333333,9500,-4.4191089897667,11.8,1.35632183908046,8700,4.94634458745905,20.2000903651826,"HCB",4.5752959831396,4.11501316320292
"Matt Forte",2014,13,21.1666666666667,17.1666666666667,0.553034511824351,7,8700,-4.34124020349626,24,2.75862068965517,8700,5.01649709999321,23.637255161523,"HCB",4.60072458061409,4.14326763155202
"Matt Forte",2014,14,21.3333333333333,15.3333333333333,0.595836138681157,8,8700,-5.01079124980645,11.9,1.32222222222222,9000,5.35744857838066,25.5477252543878,"HCB",4.61880215351701,3.91578004149024
"Matt Forte",2014,15,15.9,13.9,0.563926172019195,7.66666666666667,9000,-2.7717228153941,21.5,2.47126436781609,8700,5.14637590637096,23.9689488817186,"HCB",3.98748040747538,3.72827037646145
"Matt Forte",2014,16,19.1333333333333,15.1333333333333,0.561763245322609,6.66666666666667,8700,-4.14425622781257,15.4,1.81176470588235,8500,5.1060949419395,20.5111617546976,"HCB",4.37416658728647,3.89015852290538
"Matt Forte",2014,17,16.2666666666667,14.2666666666667,0.602318993667831,7.66666666666667,8500,-2.22456240316408,NA,NA,NA,5.45687291992331,NA,"Nothing Special",4.03319558993445,3.77712412645741
"Matt Forte",2015,1,27.6,21.6,0.599866368575055,8,7800,-3.95390557436703,14.5,1.88311688311688,7700,5.71398809134211,21.5764338561025,"Nothing Special",5.25357021462548,4.6475800154489
"Matt Forte",2015,2,21.05,18.05,0.506325132973885,6.5,7700,-3.30934451345638,7.4,1.01369863013699,7300,5.00742173554962,15.3104449332617,"HCB",4.58802789878179,4.2485291572496
"Matt Forte",2015,3,16.5,14.5,0.506764550818443,5.33333333333333,7300,-2.45673311079458,19.5,2.74647887323944,7100,5.00104384108862,18.9675132401815,"HCB",4.06201920231798,3.80788655293195
"Matt Forte",2015,4,13.8,13.8,0.390067299284257,4,7100,-1.00668414714372,21.9,3.12857142857143,7000,4.07089992748464,14.6931793604876,"HCB",3.71483512420134,3.71483512420134
"Matt Forte",2015,5,16.2666666666667,14.2666666666667,0.405170974396311,4.66666666666667,7000,-1.38381759369052,17.9,2.52112676056338,7100,4.1530148845663,16.2011950458682,"HCB",4.03319558993445,3.77712412645741
"Matt Forte",2015,6,19.7666666666667,15.7666666666667,0.455421303346554,5.33333333333333,7100,-2.22856139103569,10.9,1.49315068493151,7300,4.42375999120708,17.8246889992723,"Nothing Special",4.44597195972564,3.9707262140151
