"FP","WOPR","LY2FP","LYFP","LY2Targets","LY2FPpTar","LY2TarShare","LY2Reception","LY2recyards","LY2airyards","LY2RACR","LY2FPpAY","LY2AYShare","LY2aDot","LY2TeamaDot","LY2aDotDiff","LY2GLTargets","LY2GLTarShare","LY2GLTDs","LY2RZTargets","LY2RZTarpTar","LY2RZTarpTeamTar","LY2RZTDs","LY2Rectd","LY2sumRecEPA","LY2sumRecWPA","LY2Rectdprob","LY2tdprobpRec","LY2sumRecep","LY2DeepTar","LY2DeepTarShare","LY2ShortTar","LY2ShortTarShare","LY2aggcpoe","LY2RZaggcpoe","LY2RecypTmAtt","LY2AYpTmAtt","LY2FPpTmAtt","LY2WOPR","LYTargets","LYFPpTar","LYTarShare","LYReception","LYrecyards","LYairyards","LYRACR","LYFPpAY","LYAYShare","LYaDot","LYTeamaDot","LYaDotDiff","LYGLTargets","LYGLTarShare","LYGLTDs","LYRZTargets","LYRZTarpTar","LYRZTarpTeamTar","LYRZTDs","LYRectd","LYsumRecEPA","LYsumRecWPA","LYRectdprob","LYtdprobpRec","LYsumRecep","LYDeepTar","LYDeepTarShare","LYShortTar","LYShortTarShare","LYaggcpoe","LYRZaggcpoe","LYRecypTmAtt","LYAYpTmAtt","LYFPpTmAtt","LYWOPR"
141.2,0.315285527304358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196.3,0.457265083104306,NA,141.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,1.93424657534247,0.129893238434164,43,562,749,0.750333778371162,0.188518024032043,0.17206524236159,10.2602739726027,59.6301369863014,-3604,8,0.19047619047619,4,13,0.178082191780822,0.0231316725978648,4,7,26.5939810172427,1.45073753621546,24.1129870540462,0.560767140791773,130.292709060974,3,0.375,47,0.122077922077922,192.516708374023,192.516708374023,1,1.33274021352313,0.251245551601423,0.315285527304358
48.4,0.180650290803526,141.2,196.3,73,1.93424657534247,0.129893238434164,43,562,749,0.750333778371162,0.188518024032043,0.17206524236159,10.2602739726027,59.6301369863014,-3604,8,0.19047619047619,4,13,0.178082191780822,0.0231316725978648,4,7,26.5939810172427,1.45073753621546,24.1129870540462,0.560767140791773,130.292709060974,3,0.375,47,0.122077922077922,192.516708374023,192.516708374023,1,1.33274021352313,0.251245551601423,0.315285527304358,119,1.64957983193277,0.183641975308642,66,943,1470,0.641496598639456,0.133537414965986,0.259717314487633,12.3529411764706,47.563025210084,-4190,5,0.263157894736842,0,13,0.109243697478992,0.0200617283950617,2,6,35.8688323025734,1.33845081645995,40.0532511509955,0.60686744168175,215.654090472904,6,0.272727272727273,58,0.132118451025057,-358.004114031792,0,1.45524691358025,2.26851851851852,0.302932098765432,0.457265083104306
115.8,0.296034163095347,196.3,48.4,119,1.64957983193277,0.183641975308642,66,943,1470,0.641496598639456,0.133537414965986,0.259717314487633,12.3529411764706,47.563025210084,-4190,5,0.263157894736842,0,13,0.109243697478992,0.0200617283950617,2,6,35.8688323025734,1.33845081645995,40.0532511509955,0.60686744168175,215.654090472904,6,0.272727272727273,58,0.132118451025057,-358.004114031792,0,1.45524691358025,2.26851851851852,0.302932098765432,0.457265083104306,49,0.987755102040816,0.0846286701208981,24,244,357,0.683473389355742,0.135574229691877,0.0767246937459703,7.28571428571429,94.9591836734694,-4296,0,0,0,1,0.0204081632653061,0.00172711571675302,0,0,-11.0731320088668,-0.52138503373135,16.3722227439284,0.682175947663685,96.4502969149617,1,0.0714285714285714,38,0.0964467005076142,-855.693662166595,0,0.421416234887737,0.616580310880829,0.0835924006908463,0.180650290803526
41.4,0.14307157993878,48.4,115.8,49,0.987755102040816,0.0846286701208981,24,244,357,0.683473389355742,0.135574229691877,0.0767246937459703,7.28571428571429,94.9591836734694,-4296,0,0,0,1,0.0204081632653061,0.00172711571675302,0,0,-11.0731320088668,-0.52138503373135,16.3722227439284,0.682175947663685,96.4502969149617,1,0.0714285714285714,38,0.0964467005076142,-855.693662166595,0,0.421416234887737,0.616580310880829,0.0835924006908463,0.180650290803526,71,1.63098591549296,0.143434343434343,47,568,576,0.986111111111111,0.201041666666667,0.115546639919759,8.11267605633803,70.2112676056338,-4409,4,0.210526315789474,2,5,0.0704225352112676,0.0101010101010101,2,2,28.1467442099375,1.06722845579497,20.1107254959643,0.427887776509878,92.8944523649989,0,0,48,0.161616161616162,123.078608512878,0,1.14747474747475,1.16363636363636,0.233939393939394,0.296034163095347
18.9,0.0802098656926056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.2,0.496616228299519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125.8,0.344628419329443,NA,182.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1.91789473684211,0.212053571428571,67,792,871,0.909299655568312,0.209184845005741,0.255051244509517,9.16842105263158,35.9473684210526,-2544,3,0.12,2,8,0.0842105263157895,0.0178571428571429,4,6,27.4715981604974,1.02398460029508,31.8831259533763,0.47586755154293,169.909283409826,3,0.3,66,0.20820189274448,878.345893323422,0,1.76785714285714,1.94419642857143,0.406696428571429,0.496616228299519
215,0.510218228498075,182.2,125.8,95,1.91789473684211,0.212053571428571,67,792,871,0.909299655568312,0.209184845005741,0.255051244509517,9.16842105263158,35.9473684210526,-2544,3,0.12,2,8,0.0842105263157895,0.0178571428571429,4,6,27.4715981604974,1.02398460029508,31.8831259533763,0.47586755154293,169.909283409826,3,0.3,66,0.20820189274448,878.345893323422,0,1.76785714285714,1.94419642857143,0.406696428571429,0.496616228299519,61,2.06229508196721,0.141860465116279,41,548,701,0.781740370898716,0.179457917261056,0.18833960236432,11.4918032786885,61.0163934426229,-3021,3,0.166666666666667,3,5,0.0819672131147541,0.0116279069767442,3,5,27.1364431050249,0.568657394353068,20.61198168993,0.502731260729999,120.405160411552,2,0.2,35,0.123239436619718,592.517113685608,0,1.27441860465116,1.63023255813953,0.292558139534884,0.344628419329443
62.5,0.243448577022328,125.8,215,61,2.06229508196721,0.141860465116279,41,548,701,0.781740370898716,0.179457917261056,0.18833960236432,11.4918032786885,61.0163934426229,-3021,3,0.166666666666667,3,5,0.0819672131147541,0.0116279069767442,3,5,27.1364431050249,0.568657394353068,20.61198168993,0.502731260729999,120.405160411552,2,0.2,35,0.123239436619718,592.517113685608,0,1.27441860465116,1.63023255813953,0.292558139534884,0.344628419329443,84,2.55952380952381,0.204878048780488,52,850,1129,0.752878653675819,0.190434012400354,0.289858793324775,13.4404761904762,46.3690476190476,-2766,12,0.5,5,18,0.214285714285714,0.0439024390243902,8,13,39.6468809263118,0.84754059050465,30.5247844168916,0.587015084940224,181.101119327883,6,0.75,41,0.165991902834008,647.34145104885,0,2.07317073170732,2.75365853658537,0.524390243902439,0.510218228498075
83.5,0.26798435598818,215,62.5,84,2.55952380952381,0.204878048780488,52,850,1129,0.752878653675819,0.190434012400354,0.289858793324775,13.4404761904762,46.3690476190476,-2766,12,0.5,5,18,0.214285714285714,0.0439024390243902,8,13,39.6468809263118,0.84754059050465,30.5247844168916,0.587015084940224,181.101119327883,6,0.75,41,0.165991902834008,647.34145104885,0,2.07317073170732,2.75365853658537,0.524390243902439,0.510218228498075,50,1.25,0.10351966873706,26,245,593,0.413153456998314,0.10539629005059,0.125955819881054,11.86,94.16,-4115,1,0.0526315789473684,1,1,0.02,0.0020703933747412,1,2,-6.35034588916461,-0.166809247166384,16.3024091655388,0.627015737136109,68.2468158453121,1,0.1,26,0.087248322147651,-506.457468867302,0,0.507246376811594,1.22774327122153,0.129399585921325,0.243448577022328
120.1,0.220425495704158,62.5,83.5,50,1.25,0.10351966873706,26,245,593,0.413153456998314,0.10539629005059,0.125955819881054,11.86,94.16,-4115,1,0.0526315789473684,1,1,0.02,0.0020703933747412,1,2,-6.35034588916461,-0.166809247166384,16.3024091655388,0.627015737136109,68.2468158453121,1,0.1,26,0.087248322147651,-506.457468867302,0,0.507246376811594,1.22774327122153,0.129399585921325,0.243448577022328,58,1.43965517241379,0.110898661567878,38,395,559,0.706618962432916,0.149373881932021,0.145194805194805,9.63793103448276,66.3793103448276,-3291,4,0.181818181818182,0,7,0.120689655172414,0.0133843212237094,0,1,0.734660921190638,-0.201400401070715,18.3059175405651,0.481734672120135,90.046319253277,2,0.166666666666667,36,0.0991735537190083,113.026249408722,113.026249408722,0.755258126195029,1.06883365200765,0.159655831739962,0.26798435598818
125.8,0.32083921296311,83.5,120.1,58,1.43965517241379,0.110898661567878,38,395,559,0.706618962432916,0.149373881932021,0.145194805194805,9.63793103448276,66.3793103448276,-3291,4,0.181818181818182,0,7,0.120689655172414,0.0133843212237094,0,1,0.734660921190638,-0.201400401070715,18.3059175405651,0.481734672120135,90.046319253277,2,0.166666666666667,36,0.0991735537190083,113.026249408722,113.026249408722,0.755258126195029,1.06883365200765,0.159655831739962,0.26798435598818,59,2.03559322033898,0.0996621621621622,44,581,525,1.10666666666667,0.228761904761905,0.101331789229878,8.89830508474576,87.8135593220339,-4656,3,0.0909090909090909,0,6,0.101694915254237,0.0101351351351351,1,3,11.785205852561,0.650171065703035,22.6881191283464,0.515639071098783,147.515907234629,0,0,39,0.0965346534653465,628.369504213333,0,0.981418918918919,0.886824324324324,0.202871621621622,0.220425495704158
73.7,0.181369676510163,120.1,125.8,59,2.03559322033898,0.0996621621621622,44,581,525,1.10666666666667,0.228761904761905,0.101331789229878,8.89830508474576,87.8135593220339,-4656,3,0.0909090909090909,0,6,0.101694915254237,0.0101351351351351,1,3,11.785205852561,0.650171065703035,22.6881191283464,0.515639071098783,147.515907234629,0,0,39,0.0965346534653465,628.369504213333,0,0.981418918918919,0.886824324324324,0.202871621621622,0.220425495704158,69,1.8231884057971,0.129455909943715,43,648,746,0.868632707774799,0.168632707774799,0.180936211496483,10.8115942028986,59.7536231884058,-3377,2,0.0909090909090909,0,8,0.115942028985507,0.0150093808630394,1,3,10.7731915863939,0.282020844751969,22.9600931107998,0.53395565373953,123.466043129389,1,0.0833333333333333,38,0.105849582172702,160.905881226062,0,1.21575984990619,1.39962476547842,0.236022514071295,0.32083921296311
176.4,0.447555761652367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.2,0.209838034275804,NA,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1.74653465346535,0.187384044526902,51,654,1060,0.616981132075472,0.166415094339623,0.237828135517164,10.4950495049505,44.1287128712871,-3397,6,0.176470588235294,2,13,0.128712871287129,0.0241187384044527,4,10,-6.44874242234468,-0.312925348524006,33.7198110967875,0.661172766603676,181.618380650354,2,0.285714285714286,58,0.165714285714286,-748.849320411682,0,1.21335807050093,1.96660482374768,0.327272727272727,0.447555761652367
80.6,0.286600293489543,176.4,59.2,101,1.74653465346535,0.187384044526902,51,654,1060,0.616981132075472,0.166415094339623,0.237828135517164,10.4950495049505,44.1287128712871,-3397,6,0.176470588235294,2,13,0.128712871287129,0.0241187384044527,4,10,-6.44874242234468,-0.312925348524006,33.7198110967875,0.661172766603676,181.618380650354,2,0.285714285714286,58,0.165714285714286,-748.849320411682,0,1.21335807050093,1.96660482374768,0.327272727272727,0.447555761652367,41,1.44390243902439,0.0843621399176955,20,272,515,0.528155339805825,0.11495145631068,0.118992606284658,12.5609756097561,105.560975609756,-3813,0,0,0,2,0.0487804878048781,0.00411522633744856,1,2,2.4912073835542,0.682334705488757,12.6243781894445,0.631218909472227,59.7420716462075,2,0.181818181818182,17,0.0543130990415335,-368.704232573509,0,0.559670781893004,1.059670781893,0.121810699588477,0.209838034275804
14.7,0.0572474394076172,59.2,80.6,41,1.44390243902439,0.0843621399176955,20,272,515,0.528155339805825,0.11495145631068,0.118992606284658,12.5609756097561,105.560975609756,-3813,0,0,0,2,0.0487804878048781,0.00411522633744856,1,2,2.4912073835542,0.682334705488757,12.6243781894445,0.631218909472227,59.7420716462075,2,0.181818181818182,17,0.0543130990415335,-368.704232573509,0,0.559670781893004,1.059670781893,0.121810699588477,0.209838034275804,57,1.4140350877193,0.120253164556962,23,456,644,0.708074534161491,0.125155279503106,0.151743638077286,11.2982456140351,74.4561403508772,-3600,1,0.0454545454545455,0,4,0.0701754385964912,0.00843881856540084,0,2,9.43302160193659,0.491587295546197,16.5747658554465,0.720641993715063,53.5282382481964,0,0,29,0.0983050847457627,-770.314957201481,0,0.962025316455696,1.35864978902954,0.170042194092827,0.286600293489543
85,0.416829860922229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,0.2696116673593,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,1,0.182795698924731,39,460,725,0.63448275862069,0.117241379310345,0.203766160764474,8.52941176470588,41.8588235294118,-2833,8,0.347826086956522,0,13,0.152941176470588,0.0279569892473118,0,0,-24.7699149208378,-0.532925506311586,27.8896403950639,0.715118984488818,140.96213120452,1,0.142857142857143,54,0.173633440514469,-1171.60982638598,0,0.989247311827957,1.55913978494624,0.182795698924731,0.416829860922229
90.9,0.176702995582122,85,136,85,1,0.182795698924731,39,460,725,0.63448275862069,0.117241379310345,0.203766160764474,8.52941176470588,41.8588235294118,-2833,8,0.347826086956522,0,13,0.152941176470588,0.0279569892473118,0,0,-24.7699149208378,-0.532925506311586,27.8896403950639,0.715118984488818,140.96213120452,1,0.142857142857143,54,0.173633440514469,-1171.60982638598,0,0.989247311827957,1.55913978494624,0.182795698924731,0.416829860922229,76,1.78947368421053,0.131715771230503,52,540,509,1.06090373280943,0.267190569744597,0.10291144359078,6.69736842105263,65.0789473684211,-4437,5,0.178571428571429,3,14,0.184210526315789,0.024263431542461,4,5,2.59353880685304,0.0535537883988581,26.1542846914381,0.502967013296886,137.594166366966,0,0,54,0.140992167101828,250.332707166672,0,0.935875216637782,0.882149046793761,0.235701906412478,0.2696116673593
50.6,0.119339593151108,136,90.9,76,1.78947368421053,0.131715771230503,52,540,509,1.06090373280943,0.267190569744597,0.10291144359078,6.69736842105263,65.0789473684211,-4437,5,0.178571428571429,3,14,0.184210526315789,0.024263431542461,4,5,2.59353880685304,0.0535537883988581,26.1542846914381,0.502967013296886,137.594166366966,0,0,54,0.140992167101828,250.332707166672,0,0.935875216637782,0.882149046793761,0.235701906412478,0.2696116673593,46,1.97608695652174,0.0791738382099828,25,359,321,1.1183800623053,0.283177570093458,0.0827746260959257,6.97826086956522,84.304347826087,-3557,6,0.157894736842105,3,9,0.195652173913043,0.0154905335628227,4,5,-3.07570195708311,0.302773714269277,16.5065829791129,0.660263319164515,92.4566987617291,0,0,31,0.0745192307692308,-368.823876976967,0,0.61790017211704,0.55249569707401,0.156454388984509,0.176702995582122
38.6,0.124813540912382,90.9,50.6,46,1.97608695652174,0.0791738382099828,25,359,321,1.1183800623053,0.283177570093458,0.0827746260959257,6.97826086956522,84.304347826087,-3557,6,0.157894736842105,3,9,0.195652173913043,0.0154905335628227,4,5,-3.07570195708311,0.302773714269277,16.5065829791129,0.660263319164515,92.4566987617291,0,0,31,0.0745192307692308,-368.823876976967,0,0.61790017211704,0.55249569707401,0.156454388984509,0.176702995582122,31,1.63225806451613,0.0562613430127042,18,206,200,1.03,0.253,0.0499251123315027,6.45161290322581,129.225806451613,-3806,2,0.166666666666667,1,2,0.0645161290322581,0.00362976406533575,1,2,-2.45444834121734,-0.306140422821045,9.16801036894322,0.509333909385734,39.5097278609173,0,0,21,0.0552631578947368,-215.013179183006,0,0.373865698729583,0.362976406533575,0.0918330308529946,0.119339593151108
85.8,0.20671808791988,50.6,38.6,31,1.63225806451613,0.0562613430127042,18,206,200,1.03,0.253,0.0499251123315027,6.45161290322581,129.225806451613,-3806,2,0.166666666666667,1,2,0.0645161290322581,0.00362976406533575,1,2,-2.45444834121734,-0.306140422821045,9.16801036894322,0.509333909385734,39.5097278609173,0,0,21,0.0552631578947368,-215.013179183006,0,0.373865698729583,0.362976406533575,0.0918330308529946,0.119339593151108,37,1.04324324324324,0.0616666666666667,16,226,255,0.886274509803922,0.151372549019608,0.0461622013034033,6.89189189189189,149.297297297297,-5269,3,0.0731707317073171,0,6,0.162162162162162,0.01,0,0,-18.9563889288472,-0.683271032292396,12.7443470694125,0.796521691838279,72.3910943249939,0,0,25,0.068870523415978,-789.630216360092,-789.630216360092,0.376666666666667,0.425,0.0643333333333333,0.124813540912382
215.9,0.450601798374611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.6,0.268567957144561,NA,215.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,2.13762376237624,0.187384044526902,67,949,1200,0.790833333333333,0.179916666666667,0.24217961654894,11.8811881188119,49.0594059405941,-3755,5,0.111111111111111,3,14,0.138613861386139,0.025974025974026,4,9,53.5842461833058,1.20785500947386,34.3644610932097,0.512902404376264,189.871247451578,3,0.214285714285714,47,0.144171779141104,843.922504782677,0,1.76066790352505,2.22634508348794,0.400556586270872,0.450601798374611
178.4,0.450044534974557,215.9,96.6,101,2.13762376237624,0.187384044526902,67,949,1200,0.790833333333333,0.179916666666667,0.24217961654894,11.8811881188119,49.0594059405941,-3755,5,0.111111111111111,3,14,0.138613861386139,0.025974025974026,4,9,53.5842461833058,1.20785500947386,34.3644610932097,0.512902404376264,189.871247451578,3,0.214285714285714,47,0.144171779141104,843.922504782677,0,1.76066790352505,2.22634508348794,0.400556586270872,0.450601798374611,62,1.55806451612903,0.113970588235294,36,366,619,0.591276252019386,0.156058158319871,0.139445821130885,9.98387096774194,71.5967741935484,-3820,5,0.185185185185185,4,9,0.145161290322581,0.0165441176470588,4,4,6.15314520016671,0.572992827073905,23.3836338929832,0.6495453859162,139.846320472483,3,0.333333333333333,42,0.116343490304709,-199.899664521217,0,0.672794117647059,1.13786764705882,0.177573529411765,0.268567957144561
169.2,0.450880596447183,96.6,178.4,62,1.55806451612903,0.113970588235294,36,366,619,0.591276252019386,0.156058158319871,0.139445821130885,9.98387096774194,71.5967741935484,-3820,5,0.185185185185185,4,9,0.145161290322581,0.0165441176470588,4,4,6.15314520016671,0.572992827073905,23.3836338929832,0.6495453859162,139.846320472483,3,0.333333333333333,42,0.116343490304709,-199.899664521217,0,0.672794117647059,1.13786764705882,0.177573529411765,0.268567957144561,105,1.69904761904762,0.196629213483146,68,804,1023,0.785923753665689,0.174389051808407,0.221572449642625,9.74285714285714,43.9714285714286,-3594,3,0.15,1,11,0.104761904761905,0.0205992509363296,2,5,6.72385756901808,0.61506302010821,36.3302260488272,0.534268030129811,192.59814103297,2,0.117647058823529,66,0.193548387096774,319.578306376934,0,1.50561797752809,1.91573033707865,0.334082397003745,0.450044534974557
51.8,0.139967762324876,178.4,169.2,105,1.69904761904762,0.196629213483146,68,804,1023,0.785923753665689,0.174389051808407,0.221572449642625,9.74285714285714,43.9714285714286,-3594,3,0.15,1,11,0.104761904761905,0.0205992509363296,2,5,6.72385756901808,0.61506302010821,36.3302260488272,0.534268030129811,192.59814103297,2,0.117647058823529,66,0.193548387096774,319.578306376934,0,1.50561797752809,1.91573033707865,0.334082397003745,0.450044534974557,92,1.83913043478261,0.181102362204724,59,742,1007,0.736842105263158,0.168023833167825,0.256038647342995,10.945652173913,42.75,-2926,5,0.294117647058824,3,12,0.130434782608696,0.0236220472440945,5,6,29.0966895961048,1.35716793377651,30.7800035774708,0.521694975889335,171.084199833975,3,0.157894736842105,54,0.149584487534626,357.877948880195,0,1.46062992125984,1.98228346456693,0.333070866141732,0.450880596447183
107.1,0.255046912546145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110.2,0.283674152550682,NA,107.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,2.02075471698113,0.114224137931034,32,451,544,0.829044117647059,0.196875,0.119586722356562,10.2641509433962,85.8301886792453,-4005,5,0.15625,2,6,0.113207547169811,0.0129310344827586,3,5,24.247851518273,0.536060819169506,19.1972605120391,0.599914391001221,103.731400690274,0,0,28,0.102941176470588,301.325833797455,0,0.97198275862069,1.17241379310345,0.230818965517241,0.255046912546145
61,0.141352235620806,107.1,110.2,53,2.02075471698113,0.114224137931034,32,451,544,0.829044117647059,0.196875,0.119586722356562,10.2641509433962,85.8301886792453,-4005,5,0.15625,2,6,0.113207547169811,0.0129310344827586,3,5,24.247851518273,0.536060819169506,19.1972605120391,0.599914391001221,103.731400690274,0,0,28,0.102941176470588,301.325833797455,0,0.97198275862069,1.17241379310345,0.230818965517241,0.255046912546145,69,1.59710144927536,0.13855421686747,41,332,466,0.71244635193133,0.236480686695279,0.108346896070681,6.7536231884058,62.3333333333333,-3835,9,0.45,4,14,0.202898550724638,0.0281124497991968,5,6,-7.44159256439543,-0.0440082906279718,23.3474704474211,0.569450498717587,137.697453874163,0,0,53,0.164086687306502,-147.429576516151,0,0.666666666666667,0.93574297188755,0.221285140562249,0.283674152550682
71.6,0.175628927640486,110.2,61,69,1.59710144927536,0.13855421686747,41,332,466,0.71244635193133,0.236480686695279,0.108346896070681,6.7536231884058,62.3333333333333,-3835,9,0.45,4,14,0.202898550724638,0.0281124497991968,5,6,-7.44159256439543,-0.0440082906279718,23.3474704474211,0.569450498717587,137.697453874163,0,0,53,0.164086687306502,-147.429576516151,0,0.666666666666667,0.93574297188755,0.221285140562249,0.283674152550682,33,1.84848484848485,0.0617977528089888,23,200,243,0.823045267489712,0.251028806584362,0.0695080091533181,7.36363636363636,105.939393939394,-3253,5,0.161290322580645,1,11,0.333333333333333,0.0205992509363296,3,3,-0.611953560732615,0.120081229135394,13.1812853217125,0.573099361813587,79.0986652796855,0,0,21,0.0534351145038168,347.495177388191,0,0.374531835205993,0.455056179775281,0.114232209737828,0.141352235620806
66.9,0.153072312776564,61,71.6,33,1.84848484848485,0.0617977528089888,23,200,243,0.823045267489712,0.251028806584362,0.0695080091533181,7.36363636363636,105.939393939394,-3253,5,0.161290322580645,1,11,0.333333333333333,0.0205992509363296,3,3,-0.611953560732615,0.120081229135394,13.1812853217125,0.573099361813587,79.0986652796855,0,0,21,0.0534351145038168,347.495177388191,0,0.374531835205993,0.455056179775281,0.114232209737828,0.141352235620806,36,1.98888888888889,0.0743801652892562,25,226,262,0.862595419847328,0.273282442748092,0.0915123995808592,7.27777777777778,79.5277777777778,-2601,2,0.0952380952380952,2,4,0.111111111111111,0.00826446280991736,3,4,12.7586639518746,-0.182202151278034,13.5823148265481,0.543292593061924,73.7071149963304,0,0,27,0.074585635359116,86.2099856138232,0,0.466942148760331,0.541322314049587,0.147933884297521,0.175628927640486
28.7,0.0585822285832937,71.6,66.9,36,1.98888888888889,0.0743801652892562,25,226,262,0.862595419847328,0.273282442748092,0.0915123995808592,7.27777777777778,79.5277777777778,-2601,2,0.0952380952380952,2,4,0.111111111111111,0.00826446280991736,3,4,12.7586639518746,-0.182202151278034,13.5823148265481,0.543292593061924,73.7071149963304,0,0,27,0.074585635359116,86.2099856138232,0,0.466942148760331,0.541322314049587,0.147933884297521,0.175628927640486,41,1.63170731707317,0.0757855822550832,26,289,273,1.05860805860806,0.245054945054945,0.0562770562770563,6.65853658536585,118.317073170732,-4578,3,0.103448275862069,1,5,0.121951219512195,0.00924214417744917,2,2,12.8662395358551,0.250904210290173,14.2981790006161,0.549929961562157,75.0185889542917,0,0,31,0.0911764705882353,32.9746246337891,0,0.534195933456562,0.504621072088725,0.12365988909427,0.153072312776564
68.9,0.280913971792123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53.2,0.181127563910418,NA,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1.23035714285714,0.120689655172414,26,369,592,0.623310810810811,0.116385135135135,0.142684984333574,10.5714285714286,74.0892857142857,-3557,3,0.125,0,4,0.0714285714285714,0.00862068965517241,0,1,6.23300657911367,0.179805105784908,18.1083610728383,0.696475425878396,94.9486599347438,3,0.25,34,0.120567375886525,-678.681665658951,0,0.795258620689655,1.27586206896552,0.148491379310345,0.280913971792123
